,Flow ID, Source IP, Source Port, Destination IP, Destination Port, Protocol, Timestamp, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min,Label
85,10.42.0.211-104.244.42.193-37033-80-6,104.244.42.193,80,10.42.0.211,37033,6,16/06/2017 04:00:51,78,2,0,0,0,0,0,0,0,0,0,0,0,0,25641.02564,78,0,78,78,78,78,0,78,78,0,0,0,0,0,0,0,0,0,64,0,25641.02564,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,114,-1,0,32,0,0,0,0,0,0,0,0,Benign
86,172.217.1.163-10.42.0.211-443-54204-6,10.42.0.211,54204,172.217.1.163,443,6,16/06/2017 03:56:52,1535210,28,27,1484,30479,496,0,53,140.3263392,1418,0,1128.851852,524.6781947,20819.95297,35.82571765,28429.81481,158209.2401,1160635,7,1535210,56859.62963,224130.3708,1160635,14,1388444,53401.69231,231810.3644,1186362,7,0,0,0,0,916,872,18.23854717,17.58717048,0,1418,570.7678571,659.6226467,435102.036,0,0,0,1,0,0,0,0,0,581.1454545,53,1128.851852,916,0,0,0,0,0,0,28,1484,27,30479,65535,365,4,32,0,0,0,0,0,0,0,0,Benign
87,172.217.1.163-10.42.0.211-443-54201-6,10.42.0.211,54201,172.217.1.163,443,6,16/06/2017 03:56:51,2538446,39,64,3087,78950,863,0,79.15384615,206.2731376,1418,0,1233.59375,430.7994311,32317.80388,40.57600595,24886.72549,152867.404,1530822,5,2538446,66801.21053,249477.6513,1530822,13,2360511,37468.42857,206355.2063,1626616,5,0,0,0,0,1268,2056,15.36373041,25.21227554,0,1418,788.8173077,669.9751447,448866.6945,0,0,0,1,0,0,0,0,1,796.4757282,79.15384615,1233.59375,1268,0,0,0,0,0,0,39,3087,64,78950,65535,397,6,32,0,0,0,0,0,0,0,0,Benign
88,172.217.1.163-10.42.0.211-443-54204-6,10.42.0.211,54204,172.217.1.163,443,6,16/06/2017 04:00:53,250289,2,1,0,0,0,0,0,0,0,0,0,0,0,11.98614402,125144.5,158819.7186,237447,12842,237447,237447,0,237447,237447,0,0,0,0,0,0,0,0,0,64,32,7.990762678,3.995381339,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,1,0,365,365,0,32,0,0,0,0,0,0,0,0,Benign
89,172.217.1.163-10.42.0.211-443-54202-6,10.42.0.211,54202,172.217.1.163,443,6,16/06/2017 03:56:51,2631987,104,150,3587,201143,738,0,34.49038462,137.3333408,1418,0,1340.953333,291.9736896,77785.33861,96.50503593,10403.11067,82392.14217,1180539,1,2631987,25553.27184,129386.9142,1180539,8,2603349,17472.14094,115029.1664,1255688,6,0,0,0,0,3348,4820,39.51387298,56.99116295,0,1418,802.8627451,687.6917805,472919.985,0,0,0,1,0,0,0,0,1,806.023622,34.49038462,1340.953333,3348,0,0,0,0,0,0,104,3587,150,201143,65535,394,7,32,0,0,0,0,0,0,0,0,Benign
90,172.217.1.163-10.42.0.211-443-54201-6,10.42.0.211,54201,172.217.1.163,443,6,16/06/2017 04:00:53,7681173,3,0,0,0,0,0,0,0,0,0,0,0,0,0.390565347,3840586.5,5131522.701,7469121,212052,7681173,3840586.5,5131522.701,7469121,212052,0,0,0,0,0,0,0,0,0,96,0,0.390565347,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,96,0,0,0,0,0,0,3,0,0,0,397,-1,0,32,0,0,0,0,0,0,0,0,Benign
91,172.217.1.163-10.42.0.211-443-54202-6,10.42.0.211,54202,172.217.1.163,443,6,16/06/2017 04:00:53,7442815,3,0,0,0,0,0,0,0,0,0,0,0,0,0.4030733,3721407.5,5203336.466,7400722,42093,7442815,3721407.5,5203336.466,7400722,42093,0,0,0,0,0,0,0,0,0,96,0,0.4030733,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,96,0,0,0,0,0,0,3,0,0,0,394,-1,0,32,0,0,0,0,0,0,0,0,Benign
92,172.217.1.163-10.42.0.211-443-54204-6,10.42.0.211,54204,172.217.1.163,443,6,16/06/2017 04:00:53,7454884,2,0,0,0,0,0,0,0,0,0,0,0,0,0.268280499,7454884,0,7454884,7454884,7454884,7454884,0,7454884,7454884,0,0,0,0,0,0,0,0,0,76,0,0.268280499,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76,0,0,0,0,0,0,2,0,0,0,2451,-1,0,32,0,0,0,0,0,0,0,0,Benign
93,172.217.2.104-10.42.0.211-443-33296-6,10.42.0.211,33296,172.217.2.104,443,6,16/06/2017 03:57:21,51408,2,1,595,413,595,0,297.5,420.7285348,413,413,413,0,19607.84314,58.356676,25704,30310.83928,47137,4271,51408,51408,0,51408,51408,0,0,0,0,0,1,0,0,0,64,32,38.90445067,19.45222533,0,595,400.75,280.6045557,78738.91667,0,1,0,0,1,0,0,0,0,534.3333333,297.5,413,64,0,0,0,0,0,0,2,595,1,413,1593,364,0,32,0,0,0,0,0,0,0,0,Benign
94,172.217.1.174-10.42.0.211-443-42013-6,10.42.0.211,42013,172.217.1.174,443,6,16/06/2017 03:57:50,264619,9,8,1258,5524,909,0,139.7777778,299.1750231,1418,0,690.5,620.6996053,25629.301,64.2433083,16538.6875,22538.13079,71068,9,264619,33077.375,35507.08265,102386,2734,239674,34239.14286,37696.45367,97095,9,0,0,0,0,296,264,34.01116322,30.23214508,0,1418,376.7777778,534.0068909,285163.3595,0,0,0,1,0,0,0,0,0,398.9411765,139.7777778,690.5,296,0,0,0,0,0,0,9,1258,8,5524,65535,362,3,32,0,0,0,0,0,0,0,0,Benign
95,172.217.2.99-10.42.0.211-80-37290-6,10.42.0.211,37290,172.217.2.99,80,6,16/06/2017 03:58:41,85537,4,3,371,845,371,0,92.75,185.5,845,0,281.6666667,487.8609775,14216.07024,81.83593065,14256.16667,14289.97383,34927,393,85537,28512.33333,29886.66854,59898,393,60299,30149.5,6756.405294,34927,25372,0,0,0,0,136,104,46.76338894,35.07254171,0,845,152,308.6454276,95262,0,0,0,1,0,0,0,0,0,173.7142857,92.75,281.6666667,136,0,0,0,0,0,0,4,371,3,845,65535,340,1,32,0,0,0,0,0,0,0,0,Benign
96,172.217.2.99-10.42.0.211-80-37290-6,10.42.0.211,37290,172.217.2.99,80,6,16/06/2017 04:02:41,226478,1,1,0,0,0,0,0,0,0,0,0,0,0,8.830879821,226478,0,226478,226478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,4.41543991,4.41543991,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,340,340,0,32,0,0,0,0,0,0,0,0,Benign
97,172.217.2.99-10.42.0.211-80-37290-6,10.42.0.211,37290,172.217.2.99,80,6,16/06/2017 04:02:42,294504,2,0,0,0,0,0,0,0,0,0,0,0,0,6.791079238,294504,0,294504,294504,294504,294504,0,294504,294504,0,0,0,0,0,0,0,0,0,76,0,6.791079238,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76,0,0,0,0,0,0,2,0,0,0,1396,-1,0,32,0,0,0,0,0,0,0,0,Benign
98,172.217.2.99-10.42.0.211-443-51791-6,10.42.0.211,51791,172.217.2.99,443,6,16/06/2017 03:58:41,2104098,87,145,2502,193544,738,0,28.75862069,127.8212747,1418,0,1334.786207,315.5435387,93173.41683,110.261024,9108.649351,69290.54219,967266,4,2104098,24466.25581,113680.3906,967266,8,2074010,14402.84722,92148.24514,996526,6,0,0,0,0,2792,4648,41.34788399,68.91313998,0,1418,841.3991416,686.0736737,470697.0857,0,0,0,1,0,0,0,0,1,845.0258621,28.75862069,1334.786207,2792,0,0,0,0,0,0,87,2502,145,193544,65535,383,5,32,0,0,0,0,0,0,0,0,Benign
99,172.217.2.99-10.42.0.211-443-51792-6,10.42.0.211,51792,172.217.2.99,443,6,16/06/2017 03:58:41,2275099,40,69,3608,85667,860,0,90.2,215.1421951,1418,0,1241.550725,423.3000096,39240.05065,47.91000304,21065.73148,141147.3265,1460293,6,2275099,58335.87179,232735.3877,1460293,83,2243840,32997.64706,189093.5284,1550388,6,0,0,0,0,1288,2216,17.58165249,30.32835055,0,1418,811.5909091,665.1218181,442387.0329,0,0,0,1,0,0,0,0,1,819.0366972,90.2,1241.550725,1288,0,0,0,0,0,0,40,3608,69,85667,65535,411,7,32,0,0,0,0,0,0,0,0,Benign
100,8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,16/06/2017 04:00:39,76331777,3,0,0,0,0,0,0,0,0,0,0,0,0,0.039302111,38165888.5,21618775.14,53452671,22879106,76331777,38165888.5,21618775.14,53452671,22879106,0,0,0,0,0,0,0,0,0,0,0,0.039302111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,-1,-1,0,0,0,0,0,0,38165888.5,21618775.14,53452671,22879106,Benign
101,172.217.2.99-10.42.0.211-443-51791-6,10.42.0.211,51791,172.217.2.99,443,6,16/06/2017 04:02:43,7742823,3,0,0,0,0,0,0,0,0,0,0,0,0,0.387455583,3871411.5,5233808.526,7572273,170550,7742823,3871411.5,5233808.526,7572273,170550,0,0,0,0,0,0,0,0,0,96,0,0.387455583,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,96,0,0,0,0,0,0,3,0,0,0,383,-1,0,32,0,0,0,0,0,0,0,0,Benign
102,172.217.2.99-10.42.0.211-443-51792-6,10.42.0.211,51792,172.217.2.99,443,6,16/06/2017 04:02:44,7572042,3,0,0,0,0,0,0,0,0,0,0,0,0,0.396194316,3786021,5299024.277,7532997,39045,7572042,3786021,5299024.277,7532997,39045,0,0,0,0,0,0,0,0,0,96,0,0.396194316,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,96,0,0,0,0,0,0,3,0,0,0,411,-1,0,32,0,0,0,0,0,0,0,0,Benign
103,172.217.2.99-10.42.0.211-443-51791-6,172.217.2.99,443,10.42.0.211,51791,6,16/06/2017 04:02:51,209120,1,1,0,0,0,0,0,0,0,0,0,0,0,9.563886764,209120,0,209120,209120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,4.781943382,4.781943382,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,383,7611,0,32,0,0,0,0,0,0,0,0,Benign
104,172.217.2.99-10.42.0.211-443-51792-6,172.217.2.99,443,10.42.0.211,51792,6,16/06/2017 04:02:51,208868,1,1,0,0,0,0,0,0,0,0,0,0,0,9.575425628,208868,0,208868,208868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,4.787712814,4.787712814,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,411,4304,0,32,0,0,0,0,0,0,0,0,Benign
105,209.85.201.188-10.42.0.211-5228-49241-6,209.85.201.188,5228,10.42.0.211,49241,6,16/06/2017 03:55:47,10707301,3,3,595,0,293,23,198.3333333,152.0043859,0,0,0,0,55.5695595,0.560365306,2141460.2,4783017.816,10697581,55,10700096,5350048,7566032.659,10700041,55,10704905,5352452.5,7569342.626,10704786,119,1,0,0,0,96,96,0.280182653,0.280182653,0,293,124.8571429,148.8482769,22155.80952,0,1,0,0,1,0,0,0,1,145.6666667,198.3333333,0,96,0,0,0,0,0,0,3,595,3,0,357,1638,2,32,2515,0,2515,2515,10697581,0,10697581,10697581,Benign
106,172.217.2.106-10.42.0.211-443-36195-6,10.42.0.211,36195,172.217.2.106,443,6,16/06/2017 03:59:57,236180,10,8,3399,959,1368,0,339.9,564.3524214,565,0,119.875,191.6614854,18452.02811,76.21305784,13892.94118,22199.03741,87266,45,236180,26242.22222,36626.31564,116402,295,169577,24225.28571,30931.86065,87266,45,0,0,0,0,328,264,42.34058769,33.87247015,0,1368,229.3684211,434.2473963,188570.8012,0,0,0,1,0,0,0,0,0,242.1111111,339.9,119.875,328,0,0,0,0,0,0,10,3399,8,959,65535,383,5,32,0,0,0,0,0,0,0,0,Benign
107,172.217.2.106-10.42.0.211-443-36195-6,10.42.0.211,36195,172.217.2.106,443,6,16/06/2017 04:03:57,230203,1,1,0,0,0,0,0,0,0,0,0,0,0,8.687984084,230203,0,230203,230203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,4.343992042,4.343992042,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,383,383,0,32,0,0,0,0,0,0,0,0,Benign
108,169.47.42.199-10.42.0.211-5222-44837-6,10.42.0.211,44837,169.47.42.199,5222,6,16/06/2017 04:00:17,108582680,23,18,463,422,210,0,20.13043478,45.38953058,67,0,23.44444444,22.83501497,8.150471143,0.377592448,2714567,8586099.693,38288263,94,108582680,4935576.364,11200025.37,38288263,94,108507236,6382778.588,12483113.28,38362654,238,1,0,0,0,736,576,0.211820154,0.165772294,0,210,21.14285714,36.50497556,1332.61324,0,1,0,0,1,0,0,0,0,21.65853659,20.13043478,23.44444444,736,0,0,0,0,0,0,23,463,18,422,1447,514,13,32,881422.5,1514609.912,3153337,122904,26233022.5,11729125.28,38288263,16145964,Benign
109,172.217.2.174-10.42.0.211-443-59785-6,10.42.0.211,59785,172.217.2.174,443,6,16/06/2017 04:00:41,329369,15,17,1636,18439,736,0,109.0666667,214.9745721,1418,0,1084.647059,544.4196384,60949.87689,97.15547,10624.80645,26809.84877,138517,16,329369,23526.35714,37172.31576,138517,103,304259,19016.1875,49338.46351,190149,16,0,0,0,0,488,552,45.54162656,51.61384344,0,1418,608.3333333,646.0270247,417350.9167,0,0,0,1,0,0,0,0,1,627.34375,109.0666667,1084.647059,488,0,0,0,0,0,0,15,1636,17,18439,65535,368,4,32,0,0,0,0,0,0,0,0,Benign
110,10.42.0.211-64.233.191.157-45136-443-6,10.42.0.211,45136,64.233.191.157,443,6,16/06/2017 04:00:41,247453,9,7,1048,5312,536,0,116.4444444,193.2563784,1418,0,758.8571429,642.8383489,25701.85045,64.65874328,16496.86667,22181.1001,72425,9,247453,30931.625,24703.87509,72425,459,195627,32604.5,47566.85807,121755,9,0,0,0,0,296,232,36.37054309,28.28820018,0,1418,374.1176471,533.3810648,284495.3603,0,0,0,1,0,0,0,0,0,397.5,116.4444444,758.8571429,296,0,0,0,0,0,0,9,1048,7,5312,65535,179,3,32,0,0,0,0,0,0,0,0,Benign
111,172.217.2.100-10.42.0.211-443-35746-6,10.42.0.211,35746,172.217.2.100,443,6,16/06/2017 04:00:41,215185,9,7,996,4806,493,0,110.6666667,181.1249569,1418,0,686.5714286,613.2587429,26962.84592,74.35462509,14345.66667,17643.14932,56180,18,215185,26898.125,24046.94598,57970,1176,189775,31629.16667,32491.62009,86696,18,0,0,0,0,296,232,41.82447661,32.53014848,0,1418,341.2941176,496.7812351,246791.5956,0,0,0,1,0,0,0,0,0,362.625,110.6666667,686.5714286,296,0,0,0,0,0,0,9,996,7,4806,65535,357,3,32,0,0,0,0,0,0,0,0,Benign
112,10.42.0.211-64.233.191.157-45136-443-6,10.42.0.211,45136,64.233.191.157,443,6,16/06/2017 04:04:41,263881,3,0,0,0,0,0,0,0,0,0,0,0,0,11.36876092,131940.5,115892.6801,213889,49992,263881,131940.5,115892.6801,213889,49992,0,0,0,0,0,0,0,0,0,96,0,11.36876092,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,96,0,0,0,0,0,0,3,0,0,0,179,-1,0,32,0,0,0,0,0,0,0,0,Benign
113,172.217.2.174-10.42.0.211-443-59785-6,10.42.0.211,59785,172.217.2.174,443,6,16/06/2017 04:04:41,517491,3,0,0,0,0,0,0,0,0,0,0,0,0,5.79720227,258745.5,163524.8071,374375,143116,517491,258745.5,163524.8071,374375,143116,0,0,0,0,0,0,0,0,0,96,0,5.79720227,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,96,0,0,0,0,0,0,3,0,0,0,368,-1,0,32,0,0,0,0,0,0,0,0,Benign
114,172.217.2.100-10.42.0.211-443-35746-6,10.42.0.211,35746,172.217.2.100,443,6,16/06/2017 04:04:41,25410,2,0,0,0,0,0,0,0,0,0,0,0,0,78.70916962,25410,0,25410,25410,25410,25410,0,25410,25410,0,0,0,0,0,0,0,0,0,64,0,78.70916962,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,357,-1,0,32,0,0,0,0,0,0,0,0,Benign
115,172.217.1.164-10.42.0.211-443-56691-6,10.42.0.211,56691,172.217.1.164,443,6,16/06/2017 03:59:05,100877409,13,15,3561,2490,1269,0,273.9230769,504.0865437,646,0,166,223.1818605,59.98369764,0.277564623,3736200.333,13411525.25,53672560,19,100877409,8406450.75,19552945.11,53672560,185,100809476,7200676.857,18257308.74,53700000,19,1,0,0,0,416,480,0.128869289,0.148695334,0,1269,243.6551724,398.3859647,158711.3768,0,1,0,0,1,0,0,0,1,252.3571429,273.9230769,166,416,0,0,0,0,0,0,13,3561,15,2490,1947,533,5,32,185563,2880.753027,187600,183526,50142352.5,4992467.324,53672560,46612145,Benign
116,172.217.1.164-10.42.0.211-443-56691-6,10.42.0.211,56691,172.217.1.164,443,6,16/06/2017 04:04:46,228172,1,1,0,0,0,0,0,0,0,0,0,0,0,8.765317392,228172,0,228172,228172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,4.382658696,4.382658696,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,533,533,0,32,0,0,0,0,0,0,0,0,Benign
117,10.42.0.211-23.53.114.188-45130-443-6,10.42.0.211,45130,23.53.114.188,443,6,16/06/2017 03:59:43,1782757,15,20,1509,22133,615,0,100.6,206.7534073,1448,0,1106.65,564.4130883,13261.48208,19.63251301,52434.02941,199378.0449,1158559,10,1782757,127339.7857,305808.3382,1158559,78,1687399,88810.47368,288903.235,1250508,10,0,0,0,0,488,648,8.413934148,11.21857886,0,1448,656.7222222,671.2504583,450577.1778,0,0,0,1,0,0,0,0,1,675.4857143,100.6,1106.65,488,0,0,0,0,0,0,15,1509,20,22133,65535,1012,4,32,0,0,0,0,0,0,0,0,Benign
118,10.42.0.211-23.53.114.188-45131-443-6,10.42.0.211,45131,23.53.114.188,443,6,16/06/2017 03:59:43,1783264,32,62,1512,83338,627,0,47.25,148.5134946,1448,0,1344.16129,331.7037091,47581.28914,52.71232975,19174.88172,103155.1226,965669,-2,1783264,57524.64516,177947.3095,965669,26,1688069,27673.2623,141140.556,1062569,5,0,0,0,0,1032,1992,17.94462289,34.76770686,0,1448,893.1578947,681.84762,464916.1769,0,0,0,1,0,0,0,0,1,902.6595745,47.25,1344.16129,1032,0,0,0,0,0,0,32,1512,62,83338,65535,1013,4,32,0,0,0,0,0,0,0,0,Benign
119,10.42.0.211-23.53.114.188-45132-443-6,10.42.0.211,45132,23.53.114.188,443,6,16/06/2017 03:59:43,1917504,17,14,1870,13647,615,0,110,205.6240501,1448,0,974.7857143,579.3308047,8092.290811,16.16685024,63916.8,205149.6668,1125087,9,1917504,119844,277466.4975,1125087,18,1824000,140307.6923,344932.9376,1252958,9,0,0,0,0,552,456,8.865692066,7.301158172,0,1448,484.90625,596.3308434,355610.4748,0,0,0,1,0,0,0,0,0,500.5483871,110,974.7857143,552,0,0,0,0,0,0,17,1870,14,13647,65535,1051,5,32,0,0,0,0,0,0,0,0,Benign
120,10.42.0.211-23.53.114.188-45131-443-6,10.42.0.211,45131,23.53.114.188,443,6,16/06/2017 04:04:52,86075,1,2,0,31,0,0,0,0,31,0,15.5,21.92031022,360.1510311,34.85332559,43037.5,60769.46388,86008,67,0,0,0,0,0,67,67,0,67,67,0,0,0,0,32,64,11.6177752,23.23555039,0,31,7.75,15.5,240.25,0,0,0,0,1,1,0,0,2,10.33333333,0,15.5,32,0,0,0,0,0,0,1,0,2,31,4084,1013,0,32,0,0,0,0,0,0,0,0,Benign
121,10.42.0.211-23.53.114.188-45132-443-6,10.42.0.211,45132,23.53.114.188,443,6,16/06/2017 04:04:52,86140,1,2,0,31,0,0,0,0,31,0,15.5,21.92031022,359.8792663,34.82702577,43070,60867.75172,86110,30,0,0,0,0,0,30,30,0,30,30,0,0,0,0,32,64,11.60900859,23.21801718,0,31,7.75,15.5,240.25,0,0,0,0,1,1,0,0,2,10.33333333,0,15.5,32,0,0,0,0,0,0,1,0,2,31,1912,1051,0,32,0,0,0,0,0,0,0,0,Benign
122,10.42.0.211-23.53.114.188-45130-443-6,10.42.0.211,45130,23.53.114.188,443,6,16/06/2017 04:04:52,102004,1,2,0,31,0,0,0,0,31,0,15.5,21.92031022,303.9096506,29.41061135,51002,72089.53634,101977,27,0,0,0,0,0,27,27,0,27,27,0,0,0,0,32,64,9.803537116,19.60707423,0,31,7.75,15.5,240.25,0,0,0,0,1,1,0,0,2,10.33333333,0,15.5,32,0,0,0,0,0,0,1,0,2,31,2138,1012,0,32,0,0,0,0,0,0,0,0,Benign
123,10.42.0.211-104.244.42.193-37032-80-6,10.42.0.211,37032,104.244.42.193,80,6,16/06/2017 04:00:36,154724,4,3,370,329,370,0,92.5,185,329,0,109.6666667,189.9482386,4517.721879,45.24185,25787.33333,28637.00166,75772,19,154724,51574.66667,45004.27013,83000,19,63984,31992,26643.78352,50832,13152,0,0,0,0,136,104,25.85248572,19.38936429,0,370,87.375,162.1577164,26295.125,0,0,0,1,0,0,0,0,0,99.85714286,92.5,109.6666667,136,0,0,0,0,0,0,4,370,3,329,65535,118,1,32,0,0,0,0,0,0,0,0,Benign
124,10.42.0.211-104.244.42.193-37032-80-6,10.42.0.211,37032,104.244.42.193,80,6,16/06/2017 04:05:42,44017,1,1,0,0,0,0,0,0,0,0,0,0,0,45.43699025,44017,0,44017,44017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,22.71849513,22.71849513,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,1386,118,0,32,0,0,0,0,0,0,0,0,Benign
125,8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,16/06/2017 04:02:47,114073825,3,0,0,0,0,0,0,0,0,0,0,0,0,0.026298759,57036912.5,434899.6618,57344433,56729392,114073825,57036912.5,434899.6618,57344433,56729392,0,0,0,0,0,0,0,0,0,0,0,0.026298759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,-1,-1,0,0,0,0,0,0,57036912.5,434899.6618,57344433,56729392,Benign
126,216.58.212.131-10.42.0.211-443-58239-6,10.42.0.211,58239,216.58.212.131,443,6,16/06/2017 03:59:44,39685,2,0,0,0,0,0,0,0,0,0,0,0,0,50.39687539,39685,0,39685,39685,39685,39685,0,39685,39685,0,0,0,0,0,0,0,0,0,64,0,50.39687539,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,349,-1,0,32,0,0,0,0,0,0,0,0,Benign
127,10.42.0.211-104.244.42.193-56889-443-6,10.42.0.211,56889,104.244.42.193,443,6,16/06/2017 04:00:36,14719483,9,7,339,3900,213,0,37.66666667,77.84279029,1448,0,557.1428571,656.9988403,287.9856582,1.086994699,981298.8667,3746405.56,14523565,3,14719483,1839935.375,5125017.368,14523565,9,148359,24726.5,40283.68145,97687,3,0,0,0,0,296,232,0.611434518,0.475560181,0,1448,249.3529412,485.2177271,235436.2426,0,0,0,1,0,0,0,0,0,264.9375,37.66666667,557.1428571,296,0,0,0,0,0,0,9,339,7,3900,65535,118,2,32,195918,0,195918,195918,14523565,0,14523565,14523565,Benign
128,172.217.10.78-10.42.0.211-80-60542-6,172.217.10.78,80,10.42.0.211,60542,6,16/06/2017 03:57:33,34116,1,1,0,0,0,0,0,0,0,0,0,0,0,58.62351976,34116,0,34116,34116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,29.31175988,29.31175988,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,340,1369,0,32,0,0,0,0,0,0,0,0,Benign
129,10.42.0.211-31.13.71.1-36721-443-6,31.13.71.1,443,10.42.0.211,36721,6,16/06/2017 03:57:57,2145,1,2,0,0,0,0,0,0,0,0,0,0,0,1398.601399,1072.5,48.7903679,1107,1038,0,0,0,0,0,1038,1038,0,1038,1038,0,0,0,0,32,76,466.2004662,932.4009324,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,32,0,0,0,0,0,0,1,0,2,0,114,1386,0,32,0,0,0,0,0,0,0,0,Benign
130,172.217.1.164-10.42.0.211-443-57054-6,10.42.0.211,57054,172.217.1.164,443,6,16/06/2017 03:59:52,42805,2,0,0,0,0,0,0,0,0,0,0,0,0,46.72351361,42805,0,42805,42805,42805,42805,0,42805,42805,0,0,0,0,0,0,0,0,0,64,0,46.72351361,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,349,-1,0,32,0,0,0,0,0,0,0,0,Benign
131,239.255.255.250-10.42.0.1-1900-37457-17,10.42.0.1,37457,239.255.255.250,1900,17,16/06/2017 04:03:17,3001737,4,0,688,0,172,172,172,0,0,0,0,0,229.2006262,1.33256178,1000579,347.0288172,1000894,1000207,3001737,1000579,347.0288172,1000894,1000207,0,0,0,0,0,0,0,0,0,80,0,1.33256178,0,172,172,172,0,0,0,0,0,0,0,0,0,0,0,215,172,0,80,0,0,0,0,0,0,4,688,0,0,-1,-1,3,20,0,0,0,0,0,0,0,0,Benign
132,10.42.0.211-10.42.0.1-13891-53-17,10.42.0.211,13891,10.42.0.1,53,17,16/06/2017 03:55:43,50353,1,1,29,74,29,29,29,0,74,74,74,0,2045.558358,39.71957977,50353,0,50353,50353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,19.85978988,19.85978988,29,74,44,25.98076211,675,0,0,0,0,0,0,0,0,1,66,29,74,32,0,0,0,0,0,0,1,29,1,74,-1,-1,0,32,0,0,0,0,0,0,0,0,Benign
